,index,bm_name,bm_type,compiler,git_hash,hostname,matrix_args,nt_stores_instruction_set,tag,access_size,exec_mode,explicit_hugepages_size,flush_instruction,memory_region_size,min_io_chunk_size,numa_memory_nodes,numa_task_nodes,number_partitions,number_threads,operation,percentage_pages_first_node,run_time,transparent_huge_pages,accessed_bytes,bandwidth,execution_time,thread_bandwidth_avg,thread_bandwidth_std_dev,threads,number_operations,random_distribution,bandwidth_gb
0,0,sequential_writes,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'flush_instruction', 'number_threads']",none,,128,sequential,0,none,7516192768,67108864,[8],[0],1,5,write,-1,10,False,347154153472,32.31450353526925,10.005182337,6.4629007070538504,5.061049027764513,"[{'accessed_bytes': 80060874752, 'bandwidth': 7.453203013592756, 'execution_time': 10.004088157}, {'accessed_bytes': 36708548608, 'bandwidth': 3.418398798835005, 'execution_time': 10.001027385}, {'accessed_bytes': 160323076096, 'bandwidth': 14.92989158739104, 'execution_time': 10.000909861}, {'accessed_bytes': 34225520640, 'bandwidth': 3.185965314773136, 'execution_time': 10.004817018}, {'accessed_bytes': 35836133376, 'bandwidth': 3.335771290901562, 'execution_time': 10.005182337}]",,,34.69743396761446
0,0,sequential_writes,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'flush_instruction', 'number_threads']",none,,256,sequential,0,none,7516192768,67108864,[8],[0],1,5,write,-1,10,False,343932928000,32.013159763582095,10.005650875,6.402631952716419,5.863820233455425,"[{'accessed_bytes': 34292629504, 'bandwidth': 3.192127672933104, 'execution_time': 10.005082275}, {'accessed_bytes': 17783848960, 'bandwidth': 1.6556514285310442, 'execution_time': 10.003615323}, {'accessed_bytes': 133680857088, 'bandwidth': 12.446489218786057, 'execution_time': 10.0028207}, {'accessed_bytes': 140928614400, 'bandwidth': 13.122319119389532, 'execution_time': 10.002042993}, {'accessed_bytes': 17246978048, 'bandwidth': 1.605342840827433, 'execution_time': 10.005650875}]",,,34.37386855655205
0,0,sequential_writes,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'flush_instruction', 'number_threads']",none,,512,sequential,0,none,7516192768,67108864,[8],[0],1,5,write,-1,10,False,343597383680,31.98069555989864,10.006036279,6.396139111979727,5.950106907731853,"[{'accessed_bytes': 142539227136, 'bandwidth': 13.269718389340618, 'execution_time': 10.003980198}, {'accessed_bytes': 16777216000, 'bandwidth': 1.561769257535015, 'execution_time': 10.00467894}, {'accessed_bytes': 16777216000, 'bandwidth': 1.561700917776087, 'execution_time': 10.005116743}, {'accessed_bytes': 33554432000, 'bandwidth': 3.123121932487752, 'execution_time': 10.00601343}, {'accessed_bytes': 133949292544, 'bandwidth': 12.471781528317267, 'execution_time': 10.002580603}]",,,34.339010383274264
0,0,sequential_writes,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'flush_instruction', 'number_threads']",none,,1024,sequential,0,none,7516192768,67108864,[8],[0],1,5,write,-1,10,False,345543540736,32.15992698110177,10.006630307,6.4319853962203535,4.202890297935903,"[{'accessed_bytes': 41204842496, 'bandwidth': 3.835952861626917, 'execution_time': 10.004033257}, {'accessed_bytes': 40667971584, 'bandwidth': 3.785962890737242, 'execution_time': 10.004060022}, {'accessed_bytes': 41607495680, 'bandwidth': 3.872434080645173, 'execution_time': 10.006626115}, {'accessed_bytes': 77175193600, 'bandwidth': 7.186366345678512, 'execution_time': 10.001577507}, {'accessed_bytes': 144888037376, 'bandwidth': 13.488608799220986, 'execution_time': 10.003811513}]",,,34.53145865639503
0,0,sequential_writes,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'flush_instruction', 'number_threads']",none,,2048,sequential,0,none,7516192768,67108864,[8],[0],1,5,write,-1,10,False,344402690048,32.05797542941775,10.005310557,6.41159508588355,3.63922873142567,"[{'accessed_bytes': 35030827008, 'bandwidth': 3.261066865466766, 'execution_time': 10.00439468}, {'accessed_bytes': 33889976320, 'bandwidth': 3.1545753655914552, 'execution_time': 10.005308589}, {'accessed_bytes': 104354283520, 'bandwidth': 9.71650943316707, 'execution_time': 10.002305938}, {'accessed_bytes': 54559506432, 'bandwidth': 5.079676901782574, 'execution_time': 10.003096847}, {'accessed_bytes': 116568096768, 'bandwidth': 10.85518289535721, 'execution_time': 10.000983037}]",,,34.421989011330204
0,0,sequential_writes,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'flush_instruction', 'number_threads']",none,,4096,sequential,0,none,7516192768,67108864,[8],[0],1,5,write,-1,10,False,344134254592,32.03015176375103,10.006196735,6.406030352750205,6.610714105205435,"[{'accessed_bytes': 17985175552, 'bandwidth': 1.6739626896812152, 'execution_time': 10.006196735}, {'accessed_bytes': 142539227136, 'bandwidth': 13.27169135938109, 'execution_time': 10.002493006}, {'accessed_bytes': 17649631232, 'bandwidth': 1.643197690364152, 'execution_time': 10.003361188}, {'accessed_bytes': 150525181952, 'bandwidth': 14.015128518820992, 'execution_time': 10.00258398}, {'accessed_bytes': 15435038720, 'bandwidth': 1.436780044462232, 'execution_time': 10.005010896}]",,,34.392113577806846
0,0,sequential_writes,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'flush_instruction', 'number_threads']",none,,8192,sequential,0,none,7516192768,67108864,[8],[0],1,5,write,-1,10,False,343530274816,31.975731039242337,10.005635199,6.395146207848468,5.324028773487479,"[{'accessed_bytes': 33285996544, 'bandwidth': 3.09880006745376, 'execution_time': 10.003872249}, {'accessed_bytes': 33285996544, 'bandwidth': 3.098435624640604, 'execution_time': 10.00504892}, {'accessed_bytes': 126969970688, 'bandwidth': 11.820858284509852, 'execution_time': 10.003503735}, {'accessed_bytes': 134553272320, 'bandwidth': 12.528847983046424, 'execution_time': 10.001917189}, {'accessed_bytes': 15435038720, 'bandwidth': 1.4366906044307282, 'execution_time': 10.00563375}]",,,34.333679769809486
0,0,sequential_writes,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'flush_instruction', 'number_threads']",none,,16384,sequential,0,none,7516192768,67108864,[8],[0],1,5,write,-1,10,False,342188097536,31.851450123751164,10.005431425,6.370290024750233,5.3404723200910595,"[{'accessed_bytes': 16039018496, 'bandwidth': 1.493039493112537, 'execution_time': 10.004758795}, {'accessed_bytes': 31809601536, 'bandwidth': 2.960892243802114, 'execution_time': 10.005429972}, {'accessed_bytes': 127708168192, 'bandwidth': 11.890879925661368, 'execution_time': 10.002413677}, {'accessed_bytes': 133882183680, 'bandwidth': 12.466231402391342, 'execution_time': 10.002020336}, {'accessed_bytes': 32749125632, 'bandwidth': 3.048603962542965, 'execution_time': 10.004579268}]",,,34.2002341529216
0,0,sequential_writes,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'flush_instruction', 'number_threads']",none,,32768,sequential,0,none,7516192768,67108864,[8],[0],1,5,write,-1,10,False,343865819136,32.002440059094006,10.007049444,6.400488011818801,5.802663520516155,"[{'accessed_bytes': 25769803776, 'bandwidth': 2.398309325271682, 'execution_time': 10.007049444}, {'accessed_bytes': 173140869120, 'bandwidth': 16.122099398935482, 'execution_time': 10.001799146}, {'accessed_bytes': 41271951360, 'bandwidth': 3.841864725520503, 'execution_time': 10.004907186}, {'accessed_bytes': 24830279680, 'bandwidth': 2.311024642561496, 'execution_time': 10.006383997}, {'accessed_bytes': 78852915200, 'bandwidth': 7.341864535034571, 'execution_time': 10.002568101}]",,,34.36235836150227
0,0,sequential_writes,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'flush_instruction', 'number_threads']",none,,65536,sequential,0,none,7516192768,67108864,[8],[0],1,5,write,-1,10,False,342322315264,31.86297174890289,10.005736518,6.372594349780578,5.887751956692402,"[{'accessed_bytes': 17246978048, 'bandwidth': 1.605550760166237, 'execution_time': 10.00435514}, {'accessed_bytes': 33218887680, 'bandwidth': 3.092429888994565, 'execution_time': 10.004268847}, {'accessed_bytes': 133949292544, 'bandwidth': 12.47448971602878, 'execution_time': 10.000409062}, {'accessed_bytes': 140660178944, 'bandwidth': 13.097054723856056, 'execution_time': 10.002248808}, {'accessed_bytes': 17246978048, 'bandwidth': 1.605329457213613, 'execution_time': 10.005734292}]",,,34.21260540372746
0,0,sequential_writes,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'flush_instruction', 'number_threads']",none,,64,sequential,0,none,7516192768,67108864,[8],[0],1,6,write,-1,10,False,347825242112,32.37810555667056,10.004831797,5.3963509261117615,4.43423839272073,"[{'accessed_bytes': 29393682432, 'bandwidth': 2.736360423273568, 'execution_time': 10.004164571}, {'accessed_bytes': 27984396288, 'bandwidth': 2.605529703137438, 'execution_time': 10.002764493}, {'accessed_bytes': 103951630336, 'bandwidth': 9.680547064499896, 'execution_time': 10.000726132}, {'accessed_bytes': 26642219008, 'bandwidth': 2.480901127992588, 'execution_time': 10.001406231}, {'accessed_bytes': 27179089920, 'bandwidth': 2.530578922355086, 'execution_time': 10.002651874}, {'accessed_bytes': 132674224128, 'bandwidth': 12.352016587179067, 'execution_time': 10.003427305}]",,,34.76572611808399
0,0,sequential_writes,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'flush_instruction', 'number_threads']",none,,128,sequential,0,none,7516192768,67108864,[8],[0],1,6,write,-1,10,False,346281738240,32.230065910506774,10.006184936,5.371677651751129,4.583272902919563,"[{'accessed_bytes': 26843545600, 'bandwidth': 2.498839892090074, 'execution_time': 10.004642586}, {'accessed_bytes': 26977763328, 'bandwidth': 2.511475909030544, 'execution_time': 10.004077646}, {'accessed_bytes': 99857989632, 'bandwidth': 9.296184359748317, 'execution_time': 10.004104523}, {'accessed_bytes': 27648851968, 'bandwidth': 2.5734102956051492, 'execution_time': 10.006177423}, {'accessed_bytes': 26306674688, 'bandwidth': 2.4493601298944743, 'execution_time': 10.002612397}, {'accessed_bytes': 138646913024, 'bandwidth': 12.909980439159568, 'execution_time': 10.001951638}]",,,34.60676975838776
0,0,sequential_writes,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'flush_instruction', 'number_threads']",none,,256,sequential,0,none,7516192768,67108864,[8],[0],1,6,write,-1,10,False,343865819136,32.00394415068725,10.006579142,5.333990691781209,5.3491506063432634,"[{'accessed_bytes': 16642998272, 'bandwidth': 1.549081763969966, 'execution_time': 10.005927615}, {'accessed_bytes': 128312147968, 'bandwidth': 11.947415726188764, 'execution_time': 10.00216304}, {'accessed_bytes': 133479530496, 'bandwidth': 12.429720624800828, 'execution_time': 10.001230418}, {'accessed_bytes': 14965276672, 'bandwidth': 1.392944018632182, 'execution_time': 10.005786172}, {'accessed_bytes': 16575889408, 'bandwidth': 1.542742267329123, 'execution_time': 10.006532087}, {'accessed_bytes': 33889976320, 'bandwidth': 3.154693100593034, 'execution_time': 10.004935185}]",,,34.363973367553065
0,0,sequential_writes,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'flush_instruction', 'number_threads']",none,,512,sequential,0,none,7516192768,67108864,[8],[0],1,6,write,-1,10,False,342993403904,31.915249908430045,10.008929929,5.319208318071674,4.291746962703433,"[{'accessed_bytes': 40802189312, 'bandwidth': 3.798493880463023, 'execution_time': 10.003965044}, {'accessed_bytes': 85429583872, 'bandwidth': 7.954455039834323, 'execution_time': 10.002256547}, {'accessed_bytes': 18052284416, 'bandwidth': 1.680019043662636, 'execution_time': 10.007327038}, {'accessed_bytes': 18320719872, 'bandwidth': 1.70472868580107, 'execution_time': 10.008924084}, {'accessed_bytes': 43620761600, 'bandwidth': 4.062220777973938, 'execution_time': 10.000687363}, {'accessed_bytes': 136767864832, 'bandwidth': 12.73204738357315, 'execution_time': 10.004282592}]",,,34.26873865009351
0,0,sequential_writes,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'flush_instruction', 'number_threads']",none,,1024,sequential,0,none,7516192768,67108864,[8],[0],1,6,write,-1,10,False,338832654336,31.52798419426073,10.008965307,5.254664032376788,5.768404294144705,"[{'accessed_bytes': 17381195776, 'bandwidth': 1.6177803933514832, 'execution_time': 10.005993438}, {'accessed_bytes': 133076877312, 'bandwidth': 12.389103013473626, 'execution_time': 10.003750866}, {'accessed_bytes': 17179869184, 'bandwidth': 1.598778337180292, 'execution_time': 10.007641227}, {'accessed_bytes': 139720654848, 'bandwidth': 13.010763249160151, 'execution_time': 10.001334857}, {'accessed_bytes': 15569256448, 'bandwidth': 1.449537712562986, 'execution_time': 10.003189206}, {'accessed_bytes': 15904800768, 'bandwidth': 1.48057649522801, 'execution_time': 10.004548936}]",,,33.85291525578869
0,0,sequential_writes,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'flush_instruction', 'number_threads']",none,,2048,sequential,0,none,7516192768,67108864,[8],[0],1,6,write,-1,10,False,340107722752,31.63650860344015,10.012166765,5.272751433906691,5.294940203157465,"[{'accessed_bytes': 16441671680, 'bandwidth': 1.530409294293769, 'execution_time': 10.005493339}, {'accessed_bytes': 127573950464, 'bandwidth': 11.877570347710392, 'execution_time': 10.003097984}, {'accessed_bytes': 131600482304, 'bandwidth': 12.256109391785003, 'execution_time': 10.000114725}, {'accessed_bytes': 15233712128, 'bandwidth': 1.417505214960472, 'execution_time': 10.00878152}, {'accessed_bytes': 32816234496, 'bandwidth': 3.055990124406201, 'execution_time': 10.000850381}, {'accessed_bytes': 16441671680, 'bandwidth': 1.529897079120146, 'execution_time': 10.008843215}]",,,33.96944245284952
0,0,sequential_writes,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'flush_instruction', 'number_threads']",none,,4096,sequential,0,none,7516192768,67108864,[8],[0],1,6,write,-1,10,False,347288371200,32.323972564456845,10.006118504,5.387328760742807,5.210833370353018,"[{'accessed_bytes': 23286775808, 'bandwidth': 2.167885049201894, 'execution_time': 10.003989837}, {'accessed_bytes': 166899744768, 'bandwidth': 15.543310463158061, 'execution_time': 10.000282782}, {'accessed_bytes': 21743271936, 'bandwidth': 2.023762150904559, 'execution_time': 10.006116574}, {'accessed_bytes': 22414360576, 'bandwidth': 2.08739460556771, 'execution_time': 10.000504909}, {'accessed_bytes': 57512296448, 'bandwidth': 5.355251002559627, 'execution_time': 10.001865454}, {'accessed_bytes': 55431921664, 'bandwidth': 5.161574100836912, 'execution_time': 10.001793831}]",,,34.707601260285855
0,0,sequential_writes,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'flush_instruction', 'number_threads']",none,,8192,sequential,0,none,7516192768,67108864,[8],[0],1,6,write,-1,10,False,347087044608,32.30771414523916,10.00535038,5.384619024206526,4.98971210542627,"[{'accessed_bytes': 158444027904, 'bandwidth': 14.753085783241456, 'execution_time': 10.002144783}, {'accessed_bytes': 27380416512, 'bandwidth': 2.548742649688319, 'execution_time': 10.004933218}, {'accessed_bytes': 27581743104, 'bandwidth': 2.567436688610191, 'execution_time': 10.005115263}, {'accessed_bytes': 26575110144, 'bandwidth': 2.473684550214098, 'execution_time': 10.005317775}, {'accessed_bytes': 79792439296, 'bandwidth': 7.431039534382787, 'execution_time': 10.000283225}, {'accessed_bytes': 27313307648, 'bandwidth': 2.5424583109197743, 'execution_time': 10.005080473}]",,,34.6901439155797
0,0,sequential_writes,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'flush_instruction', 'number_threads']",none,,16384,sequential,0,none,7516192768,67108864,[8],[0],1,6,write,-1,10,False,341248573440,31.758467891562262,10.007173554,5.293077981927044,5.3101670877793,"[{'accessed_bytes': 14629732352, 'bandwidth': 1.361641516477779, 'execution_time': 10.006304769}, {'accessed_bytes': 33353105408, 'bandwidth': 3.104646864675216, 'execution_time': 10.005163664}, {'accessed_bytes': 16777216000, 'bandwidth': 1.561380261142138, 'execution_time': 10.007171468}, {'accessed_bytes': 133211095040, 'bandwidth': 12.405681553062717, 'execution_time': 10.000458215}, {'accessed_bytes': 126634426368, 'bandwidth': 11.790057727664527, 'execution_time': 10.003131683}, {'accessed_bytes': 16642998272, 'bandwidth': 1.548948469225068, 'execution_time': 10.006788675}]",,,34.1003952413315
0,0,sequential_writes,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'flush_instruction', 'number_threads']",none,,32768,sequential,0,none,7516192768,67108864,[8],[0],1,6,write,-1,10,False,346348847104,32.23852863233189,10.005496953,5.373088105388649,5.826287417095291,"[{'accessed_bytes': 17246978048, 'bandwidth': 1.605472901185618, 'execution_time': 10.004840311}, {'accessed_bytes': 18454937600, 'bandwidth': 1.718558682657644, 'execution_time': 10.001113243}, {'accessed_bytes': 134150619136, 'bandwidth': 12.49301401780469, 'execution_time': 10.000589115}, {'accessed_bytes': 16844324864, 'bandwidth': 1.56789071216437, 'execution_time': 10.005480534}, {'accessed_bytes': 142673444864, 'bandwidth': 13.2864604567047, 'execution_time': 10.000782408}, {'accessed_bytes': 16978542592, 'bandwidth': 1.580558404226301, 'execution_time': 10.004375642}]",,,34.615856536756276
0,0,sequential_writes,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'flush_instruction', 'number_threads']",none,,65536,sequential,0,none,7516192768,67108864,[8],[0],1,6,write,-1,10,False,340241940480,31.622391301947836,10.020589429,5.270398550324639,4.821180974835105,"[{'accessed_bytes': 16173236224, 'bandwidth': 1.505013714911962, 'execution_time': 10.008214444}, {'accessed_bytes': 120594628608, 'bandwidth': 11.227662813378375, 'execution_time': 10.003194954}, {'accessed_bytes': 125292249088, 'bandwidth': 11.667086738947788, 'execution_time': 10.001425601}, {'accessed_bytes': 31474057216, 'bandwidth': 2.9297422895775043, 'execution_time': 10.005146222}, {'accessed_bytes': 30870077440, 'bandwidth': 2.873953969272967, 'execution_time': 10.003639692}, {'accessed_bytes': 15837691904, 'bandwidth': 1.474009297567573, 'execution_time': 10.006721141}]",,,33.954284115795204
0,0,sequential_writes,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'flush_instruction', 'number_threads']",none,,64,sequential,0,none,7516192768,67108864,[8],[0],1,7,write,-1,10,False,348227895296,32.41220286850649,10.005876531,4.630314695500927,3.981844831200977,"[{'accessed_bytes': 57579405312, 'bandwidth': 5.362481827621582, 'execution_time': 10.000033888}, {'accessed_bytes': 22414360576, 'bandwidth': 2.086428530485026, 'execution_time': 10.005135424}, {'accessed_bytes': 57176752128, 'bandwidth': 5.324281827856511, 'execution_time': 10.001348862}, {'accessed_bytes': 139653545984, 'bandwidth': 13.005943427803302, 'execution_time': 10.000235717}, {'accessed_bytes': 24293408768, 'bandwidth': 2.261608454949547, 'execution_time': 10.003942084}, {'accessed_bytes': 23756537856, 'bandwidth': 2.212423454352083, 'execution_time': 10.000345981}, {'accessed_bytes': 23353884672, 'bandwidth': 2.174018769020509, 'execution_time': 10.004513443}]",,,34.802337827888195
